GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
27097,TAF5L,"TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa",19.92,1.06E-02,3.87E-02,
50486,G0S2,G0/G1switch 2,19.92,1.06E-02,3.87E-02,
22982,DIP2C,DIP2 disco-interacting protein 2 homolog C (Drosophila),19.92,1.07E-02,3.88E-02,
28964,GIT1,G protein-coupled receptor kinase interacting ArfGAP 1,16.64,1.07E-02,3.89E-02,
22929,SEPHS1,selenophosphate synthetase 1,16.64,1.07E-02,3.89E-02,
7137,TNNI3,troponin I type 3 (cardiac),19.91,1.07E-02,3.89E-02,
63929,XPNPEP3,"X-prolyl aminopeptidase (aminopeptidase P) 3, putative",16.63,1.07E-02,3.89E-02,
4940,OAS3,"2'-5'-oligoadenylate synthetase 3, 100kDa",16.64,1.07E-02,3.89E-02,
81579,PLA2G12A,"phospholipase A2, group XIIA",16.63,1.07E-02,3.89E-02,
23002,DAAM1,dishevelled associated activator of morphogenesis 1,19.90,1.07E-02,3.89E-02,
1277,COL1A1,"collagen, type I, alpha 1",19.90,1.07E-02,3.89E-02,
4593,MUSK,"muscle, skeletal, receptor tyrosine kinase",19.89,1.07E-02,3.89E-02,
6141,RPL18,ribosomal protein L18,16.63,1.08E-02,3.90E-02,
9863,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",19.88,1.08E-02,3.91E-02,
,SNF1LK2,unknown,16.62,1.08E-02,3.91E-02,
921,CD5,CD5 molecule,19.88,1.08E-02,3.91E-02,
114884,OSBPL10,oxysterol binding protein-like 10,16.61,1.08E-02,3.91E-02,
5934,RBL2,retinoblastoma-like 2 (p130),19.87,1.08E-02,3.91E-02,
1271,CNTFR,ciliary neurotrophic factor receptor,19.87,1.08E-02,3.92E-02,
2538,G6PC,"glucose-6-phosphatase, catalytic subunit",19.87,1.08E-02,3.92E-02,
3665,IRF7,interferon regulatory factor 7,19.87,1.09E-02,3.92E-02,
23331,TTC28,tetratricopeptide repeat domain 28,16.60,1.09E-02,3.92E-02,
4684,NCAM1,neural cell adhesion molecule 1,19.85,1.09E-02,3.93E-02,
6450,SH3BGR,SH3 domain binding glutamic acid-rich protein,19.85,1.09E-02,3.93E-02,
7421,VDR,"vitamin D (1,25- dihydroxyvitamin D3) receptor",19.85,1.09E-02,3.94E-02,
913,CD1E,CD1e molecule,19.85,1.09E-02,3.94E-02,
5870,RAB6A,"RAB6A, member RAS oncogene family",19.85,1.09E-02,3.94E-02,
8341,HIST1H2BN,"histone cluster 1, H2bn",19.84,1.09E-02,3.94E-02,
11147,HHLA3,HERV-H LTR-associating 3,16.58,1.10E-02,3.95E-02,
4868,NPHS1,"nephrosis 1, congenital, Finnish type (nephrin)",19.81,1.11E-02,3.98E-02,
55796,MBNL3,muscleblind-like 3 (Drosophila),16.55,1.11E-02,3.98E-02,
11341,SCRG1,scrapie responsive protein 1,19.80,1.11E-02,3.99E-02,
3769,KCNJ13,"potassium inwardly-rectifying channel, subfamily J, member 13",19.80,1.11E-02,3.99E-02,
1119,CHKA,choline kinase alpha,19.80,1.11E-02,4.00E-02,
23231,KIAA0746,KIAA0746 protein,19.79,1.11E-02,4.00E-02,
54556,ING3,"inhibitor of growth family, member 3",19.79,1.12E-02,4.00E-02,
91694,LONRF1,LON peptidase N-terminal domain and ring finger 1,19.79,1.12E-02,4.01E-02,
80271,ITPKC,"inositol 1,4,5-trisphosphate 3-kinase C",19.78,1.12E-02,4.01E-02,
5863,RGL2,ral guanine nucleotide dissociation stimulator-like 2,16.52,1.12E-02,4.01E-02,
6542,SLC7A2,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2",19.78,1.12E-02,4.01E-02,
22925,PLA2R1,"phospholipase A2 receptor 1, 180kDa",19.78,1.12E-02,4.01E-02,
8091,HMGA2,high mobility group AT-hook 2,19.77,1.12E-02,4.03E-02,
3024,HIST1H1A,"histone cluster 1, H1a",19.77,1.13E-02,4.03E-02,
5866,RAB3IL1,RAB3A interacting protein (rabin3)-like 1,16.51,1.13E-02,4.03E-02,
2995,GYPC,glycophorin C (Gerbich blood group),19.76,1.13E-02,4.03E-02,
8751,ADAM15,ADAM metallopeptidase domain 15,19.76,1.13E-02,4.03E-02,
977,CD151,CD151 molecule (Raph blood group),19.74,1.14E-02,4.05E-02,
1583,CYP11A1,"cytochrome P450, family 11, subfamily A, polypeptide 1",16.49,1.14E-02,4.06E-02,
10235,RASGRP2,RAS guanyl releasing protein 2 (calcium and DAG-regulated),19.74,1.14E-02,4.06E-02,
79368,FCRL2,Fc receptor-like 2,16.48,1.14E-02,4.06E-02,
2934,GSN,"gelsolin (amyloidosis, Finnish type)",19.73,1.14E-02,4.07E-02,
926,CD8B,CD8b molecule,16.47,1.14E-02,4.07E-02,
3768,KCNJ12,"potassium inwardly-rectifying channel, subfamily J, member 12",19.73,1.14E-02,4.07E-02,
4659,PPP1R12A,"protein phosphatase 1, regulatory (inhibitor) subunit 12A",16.47,1.15E-02,4.08E-02,
,AK023685,unknown,19.72,1.15E-02,4.08E-02,
51314,TXNDC3,thioredoxin domain containing 3 (spermatozoa),16.46,1.15E-02,4.08E-02,
84296,GINS4,GINS complex subunit 4 (Sld5 homolog),16.46,1.15E-02,4.09E-02,
1762,DMWD,"dystrophia myotonica, WD repeat containing",19.71,1.15E-02,4.09E-02,
60343,FAM3A,"family with sequence similarity 3, member A",19.71,1.15E-02,4.09E-02,
54960,GEMIN8,gem (nuclear organelle) associated protein 8,16.45,1.15E-02,4.09E-02,
4552,MTRR,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,19.70,1.15E-02,4.09E-02,
6302,TSPAN31,tetraspanin 31,19.70,1.15E-02,4.09E-02,
633,BGN,biglycan,19.70,1.15E-02,4.09E-02,
284217,LAMA1,"laminin, alpha 1",19.70,1.15E-02,4.09E-02,
55273,TMEM100,transmembrane protein 100,16.44,1.16E-02,4.10E-02,
22877,MLXIP,MLX interacting protein,19.69,1.16E-02,4.11E-02,
8273,SLC10A3,"solute carrier family 10 (sodium/bile acid cotransporter family), member 3",19.68,1.16E-02,4.11E-02,
750,C16orf3,chromosome 16 open reading frame 3,19.67,1.16E-02,4.12E-02,
1130,LYST,lysosomal trafficking regulator,19.67,1.16E-02,4.12E-02,
259197,NCR3,natural cytotoxicity triggering receptor 3,16.42,1.17E-02,4.12E-02,
10849,CD3EAP,"CD3e molecule, epsilon associated protein",16.42,1.17E-02,4.12E-02,
6357,CCL13,chemokine (C-C motif) ligand 13,19.66,1.17E-02,4.13E-02,
114899,C1QTNF3,C1q and tumor necrosis factor related protein 3,16.41,1.17E-02,4.13E-02,
3556,IL1RAP,interleukin 1 receptor accessory protein,19.65,1.17E-02,4.14E-02,
3814,KISS1,KiSS-1 metastasis-suppressor,19.65,1.18E-02,4.15E-02,
3364,HUS1,HUS1 checkpoint homolog (S. pombe),19.64,1.18E-02,4.15E-02,
,AF010236,unknown,16.39,1.18E-02,4.16E-02,
2560,GABRB1,"gamma-aminobutyric acid (GABA) A receptor, beta 1",19.62,1.19E-02,4.18E-02,
22921,MSRB2,methionine sulfoxide reductase B2,16.37,1.19E-02,4.18E-02,
9610,RIN1,Ras and Rab interactor 1,19.62,1.19E-02,4.18E-02,
26112,CCDC69,coiled-coil domain containing 69,19.61,1.19E-02,4.19E-02,
3250,HPR,haptoglobin-related protein,16.36,1.19E-02,4.19E-02,
55576,STAB2,stabilin 2,16.36,1.19E-02,4.19E-02,
51561,IL23A,"interleukin 23, alpha subunit p19",16.36,1.19E-02,4.19E-02,
3549,IHH,Indian hedgehog homolog (Drosophila),19.60,1.20E-02,4.19E-02,
10560,SLC19A2,"solute carrier family 19 (thiamine transporter), member 2",16.36,1.20E-02,4.19E-02,
8321,FZD1,frizzled homolog 1 (Drosophila),19.60,1.20E-02,4.20E-02,
23305,ACSL6,acyl-CoA synthetase long-chain family member 6,19.59,1.20E-02,4.20E-02,
84196,USP48,ubiquitin specific peptidase 48,16.34,1.20E-02,4.21E-02,
8805,TRIM24,tripartite motif-containing 24,16.34,1.20E-02,4.22E-02,
7538,ZFP36,"zinc finger protein 36, C3H type, homolog (mouse)",19.58,1.20E-02,4.22E-02,
6581,SLC22A3,"solute carrier family 22 (extraneuronal monoamine transporter), member 3",16.33,1.21E-02,4.22E-02,
1315,COPB1,"coatomer protein complex, subunit beta 1",19.58,1.21E-02,4.22E-02,
220134,C18orf24,chromosome 18 open reading frame 24,16.33,1.21E-02,4.23E-02,
10630,PDPN,podoplanin,19.57,1.21E-02,4.23E-02,
6793,STK10,serine/threonine kinase 10,19.57,1.21E-02,4.23E-02,
7915,ALDH5A1,"aldehyde dehydrogenase 5 family, member A1",19.57,1.21E-02,4.23E-02,
1869,E2F1,E2F transcription factor 1,19.57,1.21E-02,4.23E-02,
6865,TACR2,tachykinin receptor 2,19.57,1.21E-02,4.23E-02,
,U1SNRNPBP,unknown,16.32,1.21E-02,4.23E-02,
113835,ZNF257,zinc finger protein 257,16.32,1.21E-02,4.23E-02,
10455,PECI,"peroxisomal D3,D2-enoyl-CoA isomerase",16.32,1.21E-02,4.23E-02,
27190,IL17B,interleukin 17B,16.32,1.21E-02,4.23E-02,
6470,SHMT1,serine hydroxymethyltransferase 1 (soluble),19.56,1.21E-02,4.23E-02,
3820,KLRB1,"killer cell lectin-like receptor subfamily B, member 1",19.56,1.21E-02,4.23E-02,
220965,FAM13C1,"family with sequence similarity 13, member C1",19.55,1.22E-02,4.24E-02,
23476,BRD4,bromodomain containing 4,19.55,1.22E-02,4.24E-02,
4995,OR3A2,"olfactory receptor, family 3, subfamily A, member 2",16.31,1.22E-02,4.24E-02,
496,ATP4B,"ATPase, H+/K+ exchanging, beta polypeptide",19.54,1.22E-02,4.24E-02,
26263,FBXO22,F-box protein 22,16.30,1.22E-02,4.25E-02,
3275,PRMT2,protein arginine methyltransferase 2,19.54,1.22E-02,4.25E-02,
3737,KCNA2,"potassium voltage-gated channel, shaker-related subfamily, member 2",16.30,1.22E-02,4.25E-02,
7556,ZNF10,zinc finger protein 10,19.54,1.22E-02,4.25E-02,
2791,GNG11,"guanine nucleotide binding protein (G protein), gamma 11",19.53,1.23E-02,4.25E-02,
7512,XPNPEP2,"X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound",19.53,1.23E-02,4.26E-02,
23592,LEMD3,LEM domain containing 3,16.29,1.23E-02,4.27E-02,
54827,FAM55D,"family with sequence similarity 55, member D",16.28,1.23E-02,4.27E-02,
65986,ZBTB10,zinc finger and BTB domain containing 10,16.28,1.23E-02,4.28E-02,
10903,MTMR11,myotubularin related protein 11,19.51,1.23E-02,4.28E-02,
1475,CSTA,cystatin A (stefin A),19.51,1.23E-02,4.28E-02,
3428,IFI16,"interferon, gamma-inducible protein 16",19.51,1.24E-02,4.28E-02,
3008,HIST1H1E,"histone cluster 1, H1e",19.51,1.24E-02,4.28E-02,
9958,USP15,ubiquitin specific peptidase 15,19.50,1.24E-02,4.29E-02,
30835,CD209,CD209 molecule,16.26,1.24E-02,4.29E-02,
9547,CXCL14,chemokine (C-X-C motif) ligand 14,16.26,1.24E-02,4.29E-02,
197,AHSG,alpha-2-HS-glycoprotein,19.50,1.24E-02,4.29E-02,
5547,PRCP,prolylcarboxypeptidase (angiotensinase C),19.49,1.24E-02,4.29E-02,
1670,DEFA5,"defensin, alpha 5, Paneth cell-specific",19.49,1.24E-02,4.30E-02,
55721,IQCC,IQ motif containing C,16.25,1.25E-02,4.30E-02,
4607,MYBPC3,"myosin binding protein C, cardiac",19.48,1.25E-02,4.30E-02,
6742,SSBP1,single-stranded DNA binding protein 1,19.49,1.25E-02,4.30E-02,
78988,MRP63,mitochondrial ribosomal protein 63,16.25,1.25E-02,4.30E-02,
50940,PDE11A,phosphodiesterase 11A,16.24,1.25E-02,4.31E-02,
149603,RNF187,ring finger protein 187,19.48,1.25E-02,4.31E-02,
160851,DGKH,"diacylglycerol kinase, eta",16.24,1.25E-02,4.31E-02,
4050,LTB,"lymphotoxin beta (TNF superfamily, member 3)",16.24,1.25E-02,4.32E-02,
27180,SIGLEC9,sialic acid binding Ig-like lectin 9,16.24,1.25E-02,4.32E-02,
55755,CDK5RAP2,CDK5 regulatory subunit associated protein 2,16.23,1.26E-02,4.32E-02,
51233,LOC51233,hypothetical protein LOC51233,16.23,1.26E-02,4.32E-02,
56603,CYP26B1,"cytochrome P450, family 26, subfamily B, polypeptide 1",16.23,1.26E-02,4.32E-02,
8048,CSRP3,cysteine and glycine-rich protein 3 (cardiac LIM protein),19.46,1.26E-02,4.32E-02,
,LOC643641,unknown,16.22,1.26E-02,4.32E-02,
55063,ZCWPW1,"zinc finger, CW type with PWWP domain 1",16.22,1.26E-02,4.32E-02,
11201,POLI,polymerase (DNA directed) iota,16.22,1.26E-02,4.32E-02,
5021,OXTR,oxytocin receptor,16.22,1.26E-02,4.32E-02,
11136,SLC7A9,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 9",16.22,1.26E-02,4.32E-02,
12,SERPINA3,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3",19.46,1.26E-02,4.32E-02,
23471,TRAM1,translocation associated membrane protein 1,19.46,1.26E-02,4.32E-02,
151230,KLHL23,kelch-like 23 (Drosophila),19.45,1.26E-02,4.32E-02,
1997,ELF1,E74-like factor 1 (ets domain transcription factor),19.45,1.26E-02,4.32E-02,
2537,IFI6,"interferon, alpha-inducible protein 6",19.45,1.26E-02,4.33E-02,
9486,CHST10,carbohydrate sulfotransferase 10,19.44,1.27E-02,4.33E-02,
250,ALPP,"alkaline phosphatase, placental (Regan isozyme)",16.21,1.27E-02,4.34E-02,
6362,CCL18,chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated),19.44,1.27E-02,4.34E-02,
3014,H2AFX,"H2A histone family, member X",19.43,1.27E-02,4.34E-02,
1519,CTSO,cathepsin O,19.43,1.27E-02,4.34E-02,
4291,MLF1,myeloid leukemia factor 1,19.43,1.27E-02,4.35E-02,
8629,JRK,jerky homolog (mouse),19.43,1.27E-02,4.35E-02,
4205,MEF2A,myocyte enhancer factor 2A,19.43,1.27E-02,4.35E-02,
1184,CLCN5,chloride channel 5,19.42,1.28E-02,4.35E-02,
51110,LACTB2,"lactamase, beta 2",16.19,1.28E-02,4.35E-02,
4600,MX2,myxovirus (influenza virus) resistance 2 (mouse),19.42,1.28E-02,4.35E-02,
10911,UTS2,urotensin 2,16.18,1.28E-02,4.37E-02,
4922,NTS,neurotensin,19.41,1.28E-02,4.37E-02,
5788,PTPRC,"protein tyrosine phosphatase, receptor type, C",19.41,1.28E-02,4.37E-02,
6546,SLC8A1,"solute carrier family 8 (sodium/calcium exchanger), member 1",16.18,1.28E-02,4.37E-02,
1287,COL4A5,"collagen, type IV, alpha 5",19.40,1.28E-02,4.37E-02,
7185,TRAF1,TNF receptor-associated factor 1,19.39,1.29E-02,4.38E-02,
64844,MARCH7,membrane-associated ring finger (C3HC4) 7,19.39,1.29E-02,4.38E-02,
4660,PPP1R12B,"protein phosphatase 1, regulatory (inhibitor) subunit 12B",19.39,1.29E-02,4.39E-02,
9374,PPT2,palmitoyl-protein thioesterase 2,16.15,1.29E-02,4.39E-02,
4619,MYH1,"myosin, heavy chain 1, skeletal muscle, adult",16.16,1.29E-02,4.39E-02,
4084,MXD1,MAX dimerization protein 1,19.38,1.29E-02,4.39E-02,
10782,ZNF274,zinc finger protein 274,19.38,1.29E-02,4.39E-02,
6520,SLC3A2,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",19.38,1.30E-02,4.40E-02,
23429,RYBP,RING1 and YY1 binding protein,19.36,1.30E-02,4.42E-02,
27101,CACYBP,calcyclin binding protein,19.36,1.31E-02,4.43E-02,
55283,MCOLN3,mucolipin 3,16.13,1.31E-02,4.43E-02,
6494,SIPA1,signal-induced proliferation-associated 1,19.35,1.31E-02,4.43E-02,
4988,OPRM1,"opioid receptor, mu 1",19.35,1.31E-02,4.43E-02,
11099,PTPN21,"protein tyrosine phosphatase, non-receptor type 21",19.35,1.31E-02,4.43E-02,
6513,SLC2A1,"solute carrier family 2 (facilitated glucose transporter), member 1",19.35,1.31E-02,4.44E-02,
23313,C22orf9,chromosome 22 open reading frame 9,19.34,1.31E-02,4.44E-02,
1213,CLTC,"clathrin, heavy chain (Hc)",19.34,1.32E-02,4.45E-02,
1285,COL4A3,"collagen, type IV, alpha 3 (Goodpasture antigen)",19.33,1.32E-02,4.45E-02,
23207,PLEKHM2,"pleckstrin homology domain containing, family M (with RUN domain) member 2",19.33,1.32E-02,4.45E-02,
1576,CYP3A4,"cytochrome P450, family 3, subfamily A, polypeptide 4",16.11,1.32E-02,4.46E-02,
80201,HKDC1,hexokinase domain containing 1,16.10,1.32E-02,4.47E-02,
5349,FXYD3,FXYD domain containing ion transport regulator 3,19.32,1.32E-02,4.47E-02,
8357,HIST1H3H,"histone cluster 1, H3h",19.32,1.33E-02,4.47E-02,
9402,GRAP2,GRB2-related adaptor protein 2,19.31,1.33E-02,4.48E-02,
51528,C14orf100,chromosome 14 open reading frame 100,16.09,1.33E-02,4.48E-02,
55423,SIRPG,signal-regulatory protein gamma,16.09,1.33E-02,4.48E-02,
4808,NHLH2,nescient helix loop helix 2,19.30,1.33E-02,4.49E-02,
9754,STARD8,StAR-related lipid transfer (START) domain containing 8,19.29,1.34E-02,4.49E-02,
9095,TBX19,T-box 19,19.29,1.34E-02,4.50E-02,
2980,GUCA2A,guanylate cyclase activator 2A (guanylin),19.29,1.34E-02,4.50E-02,
23506,KIAA0240,KIAA0240,19.26,1.35E-02,4.54E-02,
64111,NPVF,neuropeptide VF precursor,16.04,1.35E-02,4.55E-02,
4174,MCM5,minichromosome maintenance complex component 5,19.25,1.36E-02,4.55E-02,
9933,KIAA0020,KIAA0020,16.03,1.36E-02,4.55E-02,
54714,CNGB3,cyclic nucleotide gated channel beta 3,16.03,1.36E-02,4.56E-02,
4624,MYH6,"myosin, heavy chain 6, cardiac muscle, alpha",19.24,1.36E-02,4.56E-02,
8153,RND2,Rho family GTPase 2,19.24,1.36E-02,4.56E-02,
10577,NPC2,"Niemann-Pick disease, type C2",19.24,1.36E-02,4.56E-02,
5782,PTPN12,"protein tyrosine phosphatase, non-receptor type 12",19.24,1.36E-02,4.56E-02,
23503,ZFYVE26,"zinc finger, FYVE domain containing 26",19.24,1.36E-02,4.56E-02,
55289,ACOXL,acyl-Coenzyme A oxidase-like,16.02,1.36E-02,4.56E-02,
57821,C1orf114,chromosome 1 open reading frame 114,19.23,1.37E-02,4.57E-02,
8857,FCGBP,Fc fragment of IgG binding protein,19.23,1.37E-02,4.57E-02,
1378,CR1,complement component (3b/4b) receptor 1 (Knops blood group),19.23,1.37E-02,4.57E-02,
85459,KIAA1731,KIAA1731,16.01,1.37E-02,4.57E-02,
4194,MDM4,Mdm4 p53 binding protein homolog (mouse),16.01,1.37E-02,4.57E-02,
3624,INHBA,"inhibin, beta A",19.23,1.37E-02,4.57E-02,
11248,NXPH3,neurexophilin 3,19.22,1.37E-02,4.57E-02,
10278,EFS,embryonal Fyn-associated substrate,19.22,1.37E-02,4.57E-02,
5099,PCDH7,protocadherin 7,19.22,1.37E-02,4.57E-02,
5862,RAB2A,"RAB2A, member RAS oncogene family",19.23,1.37E-02,4.57E-02,
54830,NUP62CL,nucleoporin 62kDa C-terminal like,16.00,1.37E-02,4.57E-02,
4598,MVK,mevalonate kinase,19.22,1.37E-02,4.57E-02,
8549,LGR5,leucine-rich repeat-containing G protein-coupled receptor 5,19.22,1.37E-02,4.57E-02,
64220,STRA6,stimulated by retinoic acid gene 6 homolog (mouse),16.00,1.38E-02,4.58E-02,
7536,SF1,splicing factor 1,19.21,1.38E-02,4.58E-02,
6862,T,"T, brachyury homolog (mouse)",19.20,1.38E-02,4.61E-02,
9111,NMI,N-myc (and STAT) interactor,19.19,1.39E-02,4.61E-02,
7629,ZNF76,zinc finger protein 76 (expressed in testis),19.19,1.39E-02,4.61E-02,
54677,CROT,carnitine O-octanoyltransferase,19.19,1.39E-02,4.61E-02,
123,ADFP,adipose differentiation-related protein,19.18,1.39E-02,4.62E-02,
6530,SLC6A2,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2",19.18,1.39E-02,4.62E-02,
23053,KIAA0913,KIAA0913,15.97,1.39E-02,4.62E-02,
51385,ZNF589,zinc finger protein 589,15.97,1.39E-02,4.62E-02,
6497,SKI,v-ski sarcoma viral oncogene homolog (avian),19.18,1.39E-02,4.62E-02,
2167,FABP4,"fatty acid binding protein 4, adipocyte",19.17,1.40E-02,4.63E-02,
1962,EHHADH,"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase",19.17,1.40E-02,4.63E-02,
10800,CYSLTR1,cysteinyl leukotriene receptor 1,15.95,1.40E-02,4.64E-02,
9208,LRRFIP1,leucine rich repeat (in FLII) interacting protein 1,15.95,1.40E-02,4.64E-02,
155060,ZNF783,zinc finger family member 783,15.95,1.40E-02,4.64E-02,
29980,DONSON,downstream neighbor of SON,15.95,1.40E-02,4.64E-02,
79689,STEAP4,STEAP family member 4,15.95,1.40E-02,4.65E-02,
7802,DNALI1,"dynein, axonemal, light intermediate chain 1",19.16,1.40E-02,4.65E-02,
387718,C10orf122,chromosome 10 open reading frame 122,15.94,1.41E-02,4.65E-02,
4327,MMP19,matrix metallopeptidase 19,19.14,1.41E-02,4.67E-02,
10675,CSPG5,chondroitin sulfate proteoglycan 5 (neuroglycan C),19.13,1.42E-02,4.69E-02,
55106,SLFN12,schlafen family member 12,15.91,1.42E-02,4.70E-02,
79066,METT10D,methyltransferase 10 domain containing,15.91,1.42E-02,4.70E-02,
84243,ZDHHC18,"zinc finger, DHHC-type containing 18",19.12,1.42E-02,4.70E-02,
2702,GJA5,"gap junction protein, alpha 5, 40kDa",15.91,1.43E-02,4.71E-02,
4140,MARK3,MAP/microtubule affinity-regulating kinase 3,19.11,1.43E-02,4.71E-02,
93643,TJAP1,tight junction associated protein 1 (peripheral),15.90,1.43E-02,4.71E-02,
11141,IL1RAPL1,interleukin 1 receptor accessory protein-like 1,15.90,1.43E-02,4.72E-02,
6919,TCEA2,"transcription elongation factor A (SII), 2",19.10,1.43E-02,4.72E-02,
55001,TTC22,tetratricopeptide repeat domain 22,19.10,1.43E-02,4.72E-02,
140460,ASB7,ankyrin repeat and SOCS box-containing 7,15.89,1.43E-02,4.72E-02,
55690,PACS1,phosphofurin acidic cluster sorting protein 1,15.89,1.44E-02,4.73E-02,
8395,PIP5K1B,"phosphatidylinositol-4-phosphate 5-kinase, type I, beta",19.09,1.44E-02,4.73E-02,
8905,AP1S2,"adaptor-related protein complex 1, sigma 2 subunit",15.88,1.44E-02,4.73E-02,
3911,LAMA5,"laminin, alpha 5",19.09,1.44E-02,4.73E-02,
23678,SGK3,"serum/glucocorticoid regulated kinase family, member 3",15.87,1.44E-02,4.75E-02,
10220,GDF11,growth differentiation factor 11,19.08,1.45E-02,4.75E-02,
152189,CMTM8,CKLF-like MARVEL transmembrane domain containing 8,15.87,1.45E-02,4.75E-02,
10972,TMED10,transmembrane emp24-like trafficking protein 10 (yeast),15.86,1.45E-02,4.76E-02,
3980,LIG3,"ligase III, DNA, ATP-dependent",19.07,1.45E-02,4.76E-02,
22938,SNW1,SNW domain containing 1,19.06,1.45E-02,4.76E-02,
126626,GABPB2,"GA binding protein transcription factor, beta subunit 2",15.86,1.45E-02,4.77E-02,
55835,CENPJ,centromere protein J,15.85,1.46E-02,4.77E-02,
100,ADA,adenosine deaminase,19.05,1.46E-02,4.77E-02,
80095,ZNF606,zinc finger protein 606,15.84,1.47E-02,4.80E-02,
55647,RAB20,"RAB20, member RAS oncogene family",15.83,1.47E-02,4.81E-02,
5959,RDH5,retinol dehydrogenase 5 (11-cis/9-cis),19.03,1.47E-02,4.81E-02,
,DMN,unknown,15.83,1.47E-02,4.81E-02,
80233,C17orf70,chromosome 17 open reading frame 70,15.83,1.47E-02,4.81E-02,
,LOC51035,unknown,15.83,1.47E-02,4.81E-02,
6390,SDHB,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)",19.02,1.47E-02,4.82E-02,
4832,NME3,"non-metastatic cells 3, protein expressed in",19.02,1.48E-02,4.82E-02,
78995,C17orf53,chromosome 17 open reading frame 53,15.81,1.48E-02,4.83E-02,
28966,SNX24,sorting nexin 24,15.81,1.48E-02,4.83E-02,
51422,PRKAG2,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit",15.81,1.48E-02,4.84E-02,
10617,STAMBP,STAM binding protein,19.00,1.48E-02,4.84E-02,
6343,SCT,secretin,15.80,1.49E-02,4.84E-02,
286343,C9orf150,chromosome 9 open reading frame 150,15.80,1.49E-02,4.84E-02,
1435,CSF1,colony stimulating factor 1 (macrophage),19.00,1.49E-02,4.84E-02,
3860,KRT13,keratin 13,19.00,1.49E-02,4.84E-02,
152,ADRA2C,"adrenergic, alpha-2C-, receptor",18.99,1.49E-02,4.84E-02,
23250,ATP11A,"ATPase, class VI, type 11A",18.99,1.49E-02,4.84E-02,
55539,KCNQ1DN,KCNQ1 downstream neighbor,15.79,1.49E-02,4.84E-02,
81533,ITFG1,integrin alpha FG-GAP repeat containing 1,15.79,1.49E-02,4.86E-02,
29123,ANKRD11,ankyrin repeat domain 11,15.78,1.50E-02,4.86E-02,
51203,NUSAP1,nucleolar and spindle associated protein 1,15.78,1.50E-02,4.86E-02,
2056,EPO,erythropoietin,18.98,1.50E-02,4.86E-02,
829,CAPZA1,"capping protein (actin filament) muscle Z-line, alpha 1",15.77,1.50E-02,4.87E-02,
7764,ZNF217,zinc finger protein 217,18.97,1.50E-02,4.87E-02,
3375,IAPP,islet amyloid polypeptide,15.77,1.50E-02,4.88E-02,
11180,WDR6,WD repeat domain 6,15.77,1.50E-02,4.88E-02,
,ZNF313,unknown,15.76,1.51E-02,4.89E-02,
4861,NPAS1,neuronal PAS domain protein 1,18.95,1.51E-02,4.89E-02,
728,C5AR1,complement component 5a receptor 1,15.76,1.51E-02,4.90E-02,
2877,GPX2,glutathione peroxidase 2 (gastrointestinal),18.95,1.51E-02,4.90E-02,
55198,APPL2,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2",15.75,1.52E-02,4.90E-02,
10196,PRMT3,protein arginine methyltransferase 3,18.95,1.51E-02,4.90E-02,
2649,NR6A1,"nuclear receptor subfamily 6, group A, member 1",18.95,1.52E-02,4.90E-02,
